#EXPORTTYPE:DATA ALL,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:31.01.2019 21:55,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:963.94,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:30°C....1400°C/0.0....50.0K/min,,,,
#SEGMENT:S1-4/4,,,,
#SEG. 1:30°C/50.0(K/min)/1300°C,,,,
#SEG. 2:1300°C/10.0(K/min)/1400°C,,,,
#SEG. 3:1400°C/00:15/1400°C,,,,
#SEG. 4:1400°C/04:00/1400°C,,,,
,,,surface area,2.856472
1400.02957,231.25,3.1813561,,
1400.02972,231.5,3.1852081,,
1400.03014,231.75,3.1777609,,
1400.02744,232,3.1818055,,
1400.03002,232.25,3.1877226,,
1400.03216,232.5,3.195662,,
1400.03508,232.75,3.1880971,,
1400.03523,233,3.189242,,
1400.03356,233.25,3.1926232,,
1400.03109,233.5,3.1851974,,
1400.0292,233.75,3.1876691,,
1400.02733,234,3.194699,,
1400.02807,234.25,3.1896058,,
1400.0289,234.5,3.1874765,,
1400.03113,234.75,3.198123,,
1400.03328,235,3.2034088,,
1400.03166,235.25,3.2015256,,
1400.02934,235.5,3.1980909,,
1400.02748,235.75,3.2004449,,
1400.02173,236,3.208502,,
1400.02072,236.25,3.210321,,
1400.02335,236.5,3.2079028,,
1400.02478,236.75,3.2094329,,
1400.02937,237,3.2124824,,
1400.0297,237.25,3.2190308,,
1400.02699,237.5,3.2131672,,
1400.02487,237.75,3.21107,,
1400.02749,238,3.2252475,,
1400.0275,238.25,3.2256327,,
1400.03125,238.5,3.2274196,,
1400.02956,238.75,3.2210531,,
1400.03052,239,3.2202399,,
1400.02742,239.25,3.2264566,,
1400.02725,239.5,3.201119,,
1400.02667,239.75,3.2255043,,
1400.02562,240,3.2180143,,
1400.03126,240.25,3.2347598,,
1400.03332,240.5,3.2179929,,
1400.03414,240.75,3.2296345,,
1400.03349,241,3.2269274,,
1400.03158,241.25,3.2401633,,
1400.02899,241.5,3.2398744,,
1400.02843,241.75,3.2456524,,
1400.02912,242,3.2394357,,
1400.02936,242.25,3.2362364,,
1400.03092,242.5,3.2457487,,
1400.03054,242.75,3.2416613,,
1400.02937,243,3.2518691,,
1400.0275,243.25,3.2523399,,
1400.02632,243.5,3.2478566,,
1400.02604,243.75,3.2595731,,
1400.02884,244,3.2400456,,
1400.02945,244.25,3.2458878,,
1400.02866,244.5,3.242635,,
1400.02969,244.75,3.255796,,
1400.02806,245,3.2718353,,
1400.02899,245.25,3.2635963,,
1400.02712,245.5,3.268101,,
1400.02742,245.75,3.2458878,,
1400.0261,246,3.262002,,
1400.02697,246.25,3.2625691,,
1400.02815,246.5,3.2785228,,
1400.02631,246.75,3.2654153,,
1400.02548,247,3.2742214,,
1400.02482,247.25,3.2576899,,
1400.02477,247.5,3.2565129,,
1400.02392,247.75,3.264463,,
1400.02657,248,3.2749597,,
1400.02591,248.25,3.273451,,
1400.0283,248.5,3.2635,,
1400.02624,248.75,3.260397,,
1400.02719,249,3.2840012,,
1400.02901,249.25,3.2777845,,
1400.02954,249.5,3.276019,,
1400.03012,249.75,3.2754626,,
1400.03199,250,3.2696739,,
1400.03132,250.25,3.2700591,,
1400.03052,250.5,3.2769713,,
1400.03147,250.75,3.2949366,,
1400.03123,251,3.2849535,,
1400.03036,251.25,3.2762116,,
1400.03214,251.5,3.2942411,,
1400.02941,251.75,3.2820217,,
1400.02851,252,3.2757515,,
1400.02606,252.25,3.3020414,,
1400.02533,252.5,3.2993022,,
1400.02364,252.75,3.2843757,,
1400.02648,253,3.2955572,,
1400.02748,253.25,3.2873931,,
1400.02778,253.5,3.2947654,,
1400.02845,253.75,3.3057222,,
1400.02895,254,3.3058506,,
1400.02915,254.25,3.2860021,,
1400.02875,254.5,3.3002973,,
1400.02567,254.75,3.3074663,,
1400.02782,255,3.308868,,
1400.02824,255.25,3.3086861,,
1400.02873,255.5,3.322671,,
1400.02968,255.75,3.2925826,,
1400.02922,256,3.3109117,,
1400.02937,256.25,3.3148707,,
1400.02915,256.5,3.3098952,,
1400.02347,256.75,3.3135225,,
1400.02351,257,3.3149991,,
1400.02466,257.25,3.3046094,,
1400.02748,257.5,3.3165078,,
1400.02894,257.75,3.3252604,,
1400.02914,258,3.311543,,
1400.03088,258.25,3.3250357,,
1400.03362,258.5,3.2836588,,
1400.03464,258.75,3.3469493,,
1400.03516,259,3.3217722,,
1400.03185,259.25,3.3289947,,
1400.03217,259.5,3.3273469,,
1400.02979,259.75,3.3301824,,
1400.02867,260,3.3228422,,
1400.02585,260.25,3.3378971,,
1400.02485,260.5,3.3276037,,
1400.02052,260.75,3.3360246,,
1400.0228,261,3.3369555,,
1400.02533,261.25,3.3358641,,
1400.03033,261.5,3.3310812,,
1400.03422,261.75,3.3413104,,
1400.03417,262,3.339898,,
1400.03392,262.25,3.3464143,,
1400.03385,262.5,3.3493247,,
1400.03203,262.75,3.3496457,,
1400.03142,263,3.3523528,,
1400.03018,263.25,3.3490893,,
1400.02985,263.5,3.3464036,,
1400.03112,263.75,3.3480086,,
1400.02762,264,3.3561513,,
1400.02751,264.25,3.353701,,
1400.02322,264.5,3.3390313,,
1400.02231,264.75,3.34696,,
1400.02222,265,3.3603457,,
1400.02088,265.25,3.3552311,,
1400.02171,265.5,3.3597037,,
1400.02327,265.75,3.3567398,,
1400.0239,266,3.3491214,,
1400.02545,266.25,3.3510367,,
1400.02814,266.5,3.3614799,,
1400.0294,266.75,3.3611268,,
1400.03129,267,3.3860257,,
1400.03054,267.25,3.3585267,,
1400.03011,267.5,3.3504375,,
1400.02771,267.75,3.3616297,,
1400.02529,268,3.350919,,
1400.0281,268.25,3.3736672,,
1400.02715,268.5,3.3649681,,
1400.03407,268.75,3.3784394,,
1400.03352,269,3.3751973,,
1400.0343,269.25,3.3811144,,
1400.03343,269.5,3.3719017,,
1400.03094,269.75,3.3787818,,
1400.03034,270,3.3737421,,
1400.02494,270.25,3.3878126,,
1400.02718,270.5,3.3827515,,
1400.02629,270.75,3.3746944,,
1400.02738,271,3.381307,,
1400.02975,271.25,3.3823556,,
1400.02828,271.5,3.3801621,,
1400.02998,271.75,3.3807185,,
1400.02638,272,3.3897386,,
1400.02526,272.25,3.3914399,,
1400.02508,272.5,3.3915041,,
1400.02808,272.75,3.3883369,,
1400.02672,273,3.3942754,,
1400.02669,273.25,3.3938367,,
1400.02759,273.5,3.3918893,,
1400.02916,273.75,3.3967792,,
1400.0299,274,3.4032099,,
1400.02992,274.25,3.4047079,,
1400.02804,274.5,3.4040231,,
1400.02842,274.75,3.4035202,,
1400.024,275,3.3852125,,
1400.02561,275.25,3.395003,,
1400.02668,275.5,3.4193562,,
1400.03066,275.75,3.4047186,,
1400.03301,276,3.3998715,,
1400.02576,276.25,3.4089237,,
1400.02467,276.5,3.396929,,
1400.02463,276.75,3.4234971,,
1400.02905,277,3.3994649,,
1400.02971,277.25,3.4155042,,
1400.02932,277.5,3.4073615,,
1400.0293,277.75,3.4105394,,
1400.03093,278,3.427638,,
1400.03212,278.25,3.4162639,,
1400.03528,278.5,3.4030815,,
1400.03381,278.75,3.4336942,,
1400.02604,279,3.42079,,
1400.01804,279.25,3.426461,,
1400.01808,279.5,3.4225448,,
1400.02128,279.75,3.4329773,,
1400.02817,280,3.4285368,,
1400.03075,280.25,3.432132,,
1400.0287,280.5,3.4263326,,
1400.02782,280.75,3.4340045,,
1400.02716,281,3.4289006,,
1400.02953,281.25,3.4315221,,
1400.02828,281.5,3.4353634,,
1400.02768,281.75,3.4338868,,
1400.0317,282,3.440157,,
1400.03289,282.25,3.4309764,,
1400.03436,282.5,3.4355453,,
1400.03143,282.75,3.442511,,
1400.03014,283,3.4369684,,
1400.0297,283.25,3.4434633,,
1400.02963,283.5,3.4418476,,
1400.02977,283.75,3.454816,,
1400.03012,284,3.4459457,,
1400.03072,284.25,3.434486,,
1400.03069,284.5,3.4514348,,
1400.0303,284.75,3.4535106,,
1400.0305,285,3.4448329,,
1400.03037,285.25,3.449359,,
1400.02885,285.5,3.4417299,,
1400.02678,285.75,3.4486742,,
1400.0243,286,3.4506002,,
1400.02275,286.25,3.4518307,,
1400.02317,286.5,3.4468338,,
1400.02804,286.75,3.4608187,,
1400.03263,287,3.4655053,,
1400.03223,287.25,3.4656765,,
1400.02645,287.5,3.4720858,,
1400.02613,287.75,3.475146,,
1400.02787,288,3.4695392,,
1400.0296,288.25,3.4683836,,
1400.03121,288.5,3.4640073,,
1400.02808,288.75,3.4633653,,
1400.02829,289,3.4641999,,
1400.02811,289.25,3.4675276,,
1400.02738,289.5,3.4611183,,
1400.02772,289.75,3.4809026,,
1400.02779,290,3.473113,,
1400.03039,290.25,3.4779066,,
