#EXPORTTYPE:DATA ALL,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:30.01.2019 17:10,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:887.43,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:30°C....1350°C/0.0....50.0K/min,,,,
#SEGMENT:S1-4/4,,,,
#SEG. 1:30°C/50.0(K/min)/1250°C,,,,
#SEG. 2:1250°C/10.0(K/min)/1350°C,,,,
#SEG. 3:1350°C/00:15/1350°C,,,,
#SEG. 4:1350°C/04:00/1350°C,,,,
,,,surface area,2.537856
1350.02761,231.25,2.0831836,,
1350.03132,231.5,2.0890072,,
1350.02623,231.75,2.0988236,,
1350.02264,232,2.09461,,
1350.02373,232.25,2.0931196,,
1350.02981,232.5,2.0979312,,
1350.03532,232.75,2.0885288,,
1350.03654,233,2.099808,,
1350.03331,233.25,2.0964132,,
1350.03456,233.5,2.0928344,,
1350.03197,233.75,2.096542,,
1350.03471,234,2.0985476,,
1350.03443,234.25,2.0992928,,
1350.0335,234.5,2.1011052,,
1350.03248,234.75,2.1036628,,
1350.03009,235,2.1061008,,
1350.02884,235.25,2.1057052,,
1350.02811,235.5,2.1091184,,
1350.02601,235.75,2.1070208,,
1350.02757,236,2.1033316,,
1350.02596,236.25,2.1103972,,
1350.02774,236.5,2.1022644,,
1350.03262,236.75,2.1009488,,
1350.03033,237,2.1042792,,
1350.03121,237.25,2.1062112,,
1350.02695,237.5,2.112412,,
1350.02924,237.75,2.1071404,,
1350.02913,238,2.1141692,,
1350.02682,238.25,2.1070392,,
1350.03069,238.5,2.1127616,,
1350.03072,238.75,2.1129272,,
1350.03448,239,2.1199652,,
1350.03429,239.25,2.1114644,,
1350.03352,239.5,2.1181896,,
1350.03482,239.75,2.1204344,,
1350.03445,240,2.1223848,,
1350.03658,240.25,2.1198916,,
1350.03611,240.5,2.120324,,
1350.03863,240.75,2.119864,,
1350.03593,241,2.1181436,,
1350.03405,241.25,2.1185484,,
1350.03088,241.5,2.1188612,,
1350.02926,241.75,2.1273252,,
1350.02913,242,2.120508,,
1350.03216,242.25,2.1251264,,
1350.03022,242.5,2.1264788,,
1350.02905,242.75,2.134124,,
1350.03027,243,2.1329648,,
1350.0319,243.25,2.1274724,,
1350.03677,243.5,2.1294412,,
1350.03622,243.75,2.1319528,,
1350.03572,244,2.1397268,,
1350.03416,244.25,2.1419808,,
1350.03265,244.5,2.1329556,,
1350.03126,244.75,2.1375096,,
1350.03153,245,2.1334248,,
1350.02779,245.25,2.1357708,,
1350.0297,245.5,2.1329648,,
1350.02736,245.75,2.1367276,,
1350.02912,246,2.1273344,,
1350.0273,246.25,2.1304256,,
1350.02759,246.5,2.1308672,,
1350.02821,246.75,2.131732,,
1350.02796,247,2.1335996,,
1350.02809,247.25,2.1421464,,
1350.02747,247.5,2.133986,,
1350.02868,247.75,2.136332,,
1350.03396,248,2.1466452,,
1350.03352,248.25,2.1419256,,
1350.03364,248.5,2.1435172,,
1350.03259,248.75,2.1461484,,
1350.03254,249,2.1440692,,
1350.03396,249.25,2.1487336,,
1350.03277,249.5,2.1529932,,
1350.03141,249.75,2.1558452,,
1350.03149,250,2.1562684,,
1350.03496,250.25,2.148384,,
1350.03351,250.5,2.1539592,,
1350.03494,250.75,2.151098,,
1350.03099,251,2.157124,,
1350.02473,251.25,2.1552012,,
1350.02129,251.5,2.1540604,,
1350.02146,251.75,2.156756,,
1350.0256,252,2.1580992,,
1350.02914,252.25,2.166186,,
1350.03102,252.5,2.1536464,,
1350.02828,252.75,2.1623772,,
1350.02977,253,2.1665264,,
1350.02935,253.25,2.1557808,,
1350.03035,253.5,2.164898,,
1350.02807,253.75,2.1617976,,
1350.03051,254,2.1628556,,
1350.03583,254.25,2.170142,,
1350.04147,254.5,2.1721016,,
1350.04051,254.75,2.1702156,,
1350.03675,255,2.1714024,,
1350.03409,255.25,2.1738404,,
1350.03248,255.5,2.170326,,
1350.03118,255.75,2.1732056,,
1350.03236,256,2.1803356,,
1350.03283,256.25,2.1690012,,
1350.02736,256.5,2.1690288,,
1350.02655,256.75,2.174236,,
1350.02649,257,2.1742176,,
1350.03037,257.25,2.181136,,
1350.03581,257.5,2.1801884,,
1350.03535,257.75,2.178376,,
1350.03489,258,2.1849908,,
1350.03499,258.25,2.1762232,,
1350.0338,258.5,2.1773088,,
1350.03095,258.75,2.1820284,,
1350.03119,259,2.1844204,,
1350.02901,259.25,2.1804092,,
1350.02924,259.5,2.1807772,,
1350.03018,259.75,2.1764808,,
1350.02815,260,2.1798756,,
1350.02781,260.25,2.1889376,,
1350.0268,260.5,2.1830864,,
1350.02729,260.75,2.1911364,,
1350.02777,261,2.1876956,,
1350.02952,261.25,2.197788,,
1350.02507,261.5,2.1886524,,
1350.02415,261.75,2.191624,,
1350.02138,262,2.1893792,,
1350.02719,262.25,2.1875392,,
1350.02565,262.5,2.1936572,,
1350.03184,262.75,2.190796,,
1350.03467,263,2.1978616,,
1350.0377,263.25,2.2043476,,
1350.03978,263.5,2.197788,,
1350.03682,263.75,2.2032896,,
1350.0299,264,2.1971716,,
1350.03026,264.25,2.2053964,,
1350.02945,264.5,2.1912468,,
1350.02853,264.75,2.201698,,
1350.02863,265,2.2034368,,
1350.02544,265.25,2.1994072,,
1350.02749,265.5,2.2022868,,
1350.02649,265.75,2.2013944,,
1350.02457,266,2.2010724,,
1350.02755,266.25,2.1996556,,
1350.02983,266.5,2.2044764,,
1350.03049,266.75,2.203078,,
1350.03279,267,2.2044764,,
1350.03125,267.25,2.2028664,,
1350.03344,267.5,2.2080736,,
1350.03293,267.75,2.20938,,
1350.03366,268,2.2095088,,
1350.03013,268.25,2.2064084,,
1350.03367,268.5,2.206114,,
1350.03703,268.75,2.2048904,,
1350.04076,269,2.2065924,,
1350.03612,269.25,2.210898,,
1350.0351,269.5,2.2110452,,
1350.03325,269.75,2.212048,,
1350.03553,270,2.2104104,,
1350.03732,270.25,2.2162892,,
1350.03455,270.5,2.2138788,,
1350.03374,270.75,2.2115144,,
1350.02748,271,2.2168044,,
1350.02719,271.25,2.2224348,,
1350.02859,271.5,2.218442,,
1350.02939,271.75,2.2108336,,
1350.03085,272,2.2174944,,
1350.0296,272.25,2.2212756,,
1350.03023,272.5,2.2234008,,
1350.03218,272.75,2.2153876,,
1350.0342,273,2.2209352,,
1350.03548,273.25,2.222536,,
1350.03757,273.5,2.2223428,,
1350.0335,273.75,2.2227936,,
1350.03003,274,2.224882,,
1350.02912,274.25,2.223962,,
1350.02746,274.5,2.232104,,
1350.03074,274.75,2.2353884,,
1350.03048,275,2.2333276,,
1350.0299,275.25,2.2376332,,
1350.03468,275.5,2.2422148,,
1350.03676,275.75,2.2303744,,
1350.03754,276,2.2287736,,
1350.03629,276.25,2.2386912,,
1350.03593,276.5,2.2318372,,
1350.03557,276.75,2.2369616,,
1350.03832,277,2.2365752,,
1350.03313,277.25,2.2379184,,
1350.02953,277.5,2.2387464,,
1350.02943,277.75,2.235048,,
1350.03036,278,2.2338612,,
1350.03088,278.25,2.2330424,,
1350.0328,278.5,2.233116,,
1350.03194,278.75,2.2368328,,
1350.03014,279,2.2365292,,
1350.03142,279.25,2.243604,,
1350.03091,279.5,2.238636,,
1350.03363,279.75,2.2457752,,
1350.03254,280,2.2447908,,
1350.03276,280.25,2.2530432,,
1350.03118,280.5,2.2596672,,
1350.02877,280.75,2.2536596,,
1350.02685,281,2.2541472,,
1350.02722,281.25,2.2529052,,
1350.02841,281.5,2.2539632,,
1350.02878,281.75,2.2542484,,
1350.03081,282,2.2439168,,
1350.02853,282.25,2.2524084,,
1350.02741,282.5,2.247514,,
1350.02631,282.75,2.2520772,,
1350.02761,283,2.252482,,
1350.02955,283.25,2.2535584,,
1350.03072,283.5,2.2533652,,
1350.03458,283.75,2.252252,,
1350.03424,284,2.2557664,,
1350.02881,284.25,2.2582044,,
1350.02521,284.5,2.2650584,,
1350.02416,284.75,2.2587564,,
1350.02515,285,2.2582596,,
1350.03056,285.25,2.2613784,,
1350.03317,285.5,2.2641016,,
1350.03223,285.75,2.2624272,,
1350.02944,286,2.2668432,,
1350.02856,286.25,2.2644972,,
1350.02827,286.5,2.2699804,,
1350.02704,286.75,2.270422,,
1350.02723,287,2.270468,,
1350.02891,287.25,2.264902,,
1350.03206,287.5,2.2710016,,
1350.03927,287.75,2.2678,,
1350.03874,288,2.2707808,,
1350.03414,288.25,2.2678552,,
1350.03355,288.5,2.2660612,,
1350.03511,288.75,2.266328,,
1350.03619,289,2.2695572,,
1350.03658,289.25,2.2730348,,
