#EXPORTTYPE:DATA ALL,,,,
#FILE:,,,,
#FORMAT:NETZSCH5,,,,
#FTYPE:ANSI,,,,
#IDENTITY:,,,,
#DECIMAL:POINT,,,,
#SEPARATOR:SEMICOLON,,,,
#MTYPE:TG,,,,
#INSTRUMENT:NETZSCH STA 449F1,,,,
#PROJECT:,,,,
#DATE/TIME:29.01.2019 20:56,,,,
#CORR. FILE:,,,,
#TEMPCAL:TGA temperature calibration.ngb-ts1,,,,
#SENSITIVITY:---,,,,
#LABORATORY:,,,,
#OPERATOR:,,,,
#REMARK:,,,,
#SAMPLE:,,,,
#SAMPLE MASS /mg:919.29,,,,
#MATERIAL:,,,,
#REFERENCE:,,,,
#REFERENCE MASS /mg:,,,,
#TYPE OF CRUCIBLE:DTA/TG crucible Al2O3,,,,
#SAMPLE CRUCIBLE MASS /mg:0,,,,
#REFERENCE CRUCIBLE MASS /mg:,,,,
#TG RANGE /mg:5000,,,,
#TAU-R:---,,,,
#CORR. CODE:000,,,,
#EXO:-1,,,,
#RANGE:30°C....1350°C/0.0....50.0K/min,,,,
#SEGMENT:S1-4/4,,,,
#SEG. 1:30°C/50.0(K/min)/1250°C,,,,
#SEG. 2:1250°C/10.0(K/min)/1350°C,,,,
#SEG. 3:1350°C/00:15/1350°C,,,,
#SEG. 4:1350°C/04:00/1350°C,,,,
,,,surface area,2.586856
1350.02969,231.25,2.6645328,,
1350.02867,231.5,2.6669736,,
1350.02939,231.75,2.6687016,,
1350.02954,232,2.6719956,,
1350.03051,232.25,2.6734104,,
1350.03261,232.5,2.674836,,
1350.03347,232.75,2.6749764,,
1350.03154,233,2.675538,,
1350.02964,233.25,2.6798688,,
1350.02899,233.5,2.6815644,,
1350.03123,233.75,2.682072,,
1350.03099,234,2.6842536,,
1350.02876,234.25,2.6850096,,
1350.03053,234.5,2.6866404,,
1350.03187,234.75,2.6880984,,
1350.03258,235,2.6889408,,
1350.02903,235.25,2.6895996,,
1350.02877,235.5,2.6895996,,
1350.02918,235.75,2.6900424,,
1350.03359,236,2.6893188,,
1350.03583,236.25,2.6905608,,
1350.03746,236.5,2.6901288,,
1350.03684,236.75,2.6918028,,
1350.03608,237,2.6917704,,
1350.03521,237.25,2.693412,,
1350.03658,237.5,2.6938656,,
1350.03648,237.75,2.6965008,,
1350.03379,238,2.6996652,,
1350.03186,238.25,2.7033588,,
1350.03357,238.5,2.7054324,,
1350.03599,238.75,2.7057348,,
1350.03365,239,2.7031752,,
1350.02866,239.25,2.7038016,,
1350.02636,239.5,2.7063612,,
1350.02526,239.75,2.7107784,,
1350.02463,240,2.7121608,,
1350.02967,240.25,2.7108648,,
1350.02847,240.5,2.7116208,,
1350.03186,240.75,2.7111456,,
1350.03196,241,2.7132948,,
1350.03524,241.25,2.7146664,,
1350.03679,241.5,2.717442,,
1350.03739,241.75,2.7160488,,
1350.03383,242,2.7165996,,
1350.02814,242.25,2.7218916,,
1350.02808,242.5,2.71971,,
1350.03001,242.75,2.726082,,
1350.03152,243,2.7277236,,
1350.03278,243.25,2.7299808,,
1350.03156,243.5,2.7297756,,
1350.03147,243.75,2.7307908,,
1350.03167,244,2.7326916,,
1350.02989,244.25,2.7317196,,
1350.03183,244.5,2.7306072,,
1350.03159,244.75,2.7337824,,
1350.03105,245,2.733642,,
1350.02778,245.25,2.7361908,,
1350.02697,245.5,2.7366444,,
1350.02889,245.75,2.7351972,,
1350.03189,246,2.7326484,,
1350.03259,246.25,2.7273024,,
1350.03275,246.5,2.7306504,,
1350.03102,246.75,2.732184,,
1350.03409,247,2.7329076,,
1350.03491,247.25,2.7365688,,
1350.03179,247.5,2.7405324,,
1350.02855,247.75,2.746548,,
1350.03057,248,2.7485892,,
1350.03493,248.25,2.7490752,,
1350.03857,248.5,2.7489996,,
1350.03518,248.75,2.7510408,,
1350.0303,249,2.7497232,,
1350.02863,249.25,2.7512676,,
1350.02879,249.5,2.7586332,,
1350.03109,249.75,2.7611388,,
1350.03111,250,2.7637632,,
1350.03033,250.25,2.7535032,,
1350.02887,250.5,2.7594324,,
1350.02688,250.75,2.7556092,,
1350.02846,251,2.7567432,,
1350.02939,251.25,2.7597348,,
1350.03204,251.5,2.7598212,,
1350.03131,251.75,2.76453,,
1350.03013,252,2.7639144,,
1350.03159,252.25,2.7741312,,
1350.02918,252.5,2.7672084,,
1350.02647,252.75,2.77074,,
1350.02426,253,2.77614,,
1350.02974,253.25,2.7676512,,
1350.03325,253.5,2.7711072,,
1350.0369,253.75,2.7756432,,
1350.0343,254,2.7765612,,
1350.03641,254.25,2.7803952,,
1350.0377,254.5,2.7826524,,
1350.03654,254.75,2.7819504,,
1350.03482,255,2.7835056,,
1350.03525,255.25,2.7830412,,
1350.03492,255.5,2.7816588,,
1350.03683,255.75,2.7835056,,
1350.03369,256,2.7899208,,
1350.03306,256.25,2.7844884,,
1350.02832,256.5,2.787534,,
1350.02762,256.75,2.791422,,
1350.03198,257,2.7920376,,
1350.03812,257.25,2.7962388,,
1350.04131,257.5,2.7949212,,
1350.04288,257.75,2.7911412,,
1350.03932,258,2.7995328,,
1350.03716,258.25,2.7889488,,
1350.03326,258.5,2.7913248,,
1350.03468,258.75,2.7967464,,
1350.03556,259,2.8031184,,
1350.0346,259.25,2.7969624,,
1350.03228,259.5,2.7998568,,
1350.03186,259.75,2.8014228,,
1350.03297,260,2.8025676,,
1350.02991,260.25,2.8060776,,
1350.02981,260.5,2.8071576,,
1350.02853,260.75,2.8089072,,
1350.0251,261,2.8012932,,
1350.0272,261.25,2.818098,,
1350.02918,261.5,2.803248,,
1350.02927,261.75,2.80881,,
1350.02546,262,2.8079028,,
1350.02388,262.25,2.810808,,
1350.02724,262.5,2.8130868,,
1350.03222,262.75,2.811834,,
1350.03567,263,2.8160352,,
1350.03167,263.25,2.8283796,,
1350.0274,263.5,2.815452,,
1350.02681,263.75,2.8223316,,
1350.0294,264,2.8160892,,
1350.0313,264.25,2.8265328,,
1350.03147,264.5,2.8197828,,
1350.02748,264.75,2.8235196,,
1350.02757,265,2.8260576,,
1350.02357,265.25,2.8256796,,
1350.02634,265.5,2.8263168,,
1350.02725,265.75,2.8229364,,
1350.02832,266,2.8261116,,
1350.02752,266.25,2.8262304,,
1350.02508,266.5,2.8265544,,
1350.0284,266.75,2.8292004,,
1350.03209,267,2.832732,,
1350.03487,267.25,2.8323972,,
1350.03436,267.5,2.8371708,,
1350.03315,267.75,2.8374624,,
1350.02932,268,2.8349892,,
1350.02956,268.25,2.8365984,,
1350.02899,268.5,2.8367496,,
1350.02916,268.75,2.8371492,,
1350.02929,269,2.8397736,,
1350.03078,269.25,2.842614,,
1350.03291,269.5,2.8423008,,
1350.03353,269.75,2.8424736,,
1350.03117,270,2.8436724,,
1350.03014,270.25,2.848284,,
1350.0267,270.5,2.8460484,,
1350.02622,270.75,2.85066,,
1350.02637,271,2.8513296,,
1350.0269,271.25,2.8523988,,
1350.03105,271.5,2.8514808,,
1350.03334,271.75,2.8523232,,
1350.03545,272,2.85525,,
1350.03257,272.25,2.858706,,
1350.03028,272.5,2.857464,,
1350.02926,272.75,2.8558116,,
1350.02968,273,2.8568052,,
1350.02969,273.25,2.855682,,
1350.02841,273.5,2.858328,,
1350.02899,273.75,2.8601316,,
1350.02996,274,2.86335,,
1350.03088,274.25,2.8611576,,
1350.03085,274.5,2.8668492,,
1350.03207,274.75,2.8724004,,
1350.0315,275,2.8760184,,
1350.03243,275.25,2.8771956,,
1350.03099,275.5,2.8764288,,
1350.03235,275.75,2.872692,,
1350.03127,276,2.871126,,
1350.03345,276.25,2.8772064,,
1350.03214,276.5,2.8742472,,
1350.03247,276.75,2.8736964,,
1350.03002,277,2.8767528,,
1350.0278,277.25,2.8790964,,
1350.02883,277.5,2.877174,,
1350.03064,277.75,2.8759752,,
1350.03297,278,2.8737072,,
1350.03193,278.25,2.8736532,,
1350.02926,278.5,2.8755324,,
1350.02853,278.75,2.873178,,
1350.0286,279,2.8785456,,
1350.02965,279.25,2.8814292,,
1350.03038,279.5,2.8876932,,
1350.03116,279.75,2.8918188,,
1350.03198,280,2.8944216,,
1350.03197,280.25,2.8987956,,
1350.03135,280.5,2.9021436,,
1350.03027,280.75,2.8991736,,
1350.03209,281,2.8990764,,
1350.03236,281.25,2.8977048,,
1350.03109,281.5,2.8971,,
1350.02916,281.75,2.8948968,,
1350.029,282,2.8984932,,
1350.03132,282.25,2.89845,,
1350.03347,282.5,2.8955232,,
1350.03514,282.75,2.8981476,,
1350.03614,283,2.8985796,,
1350.03342,283.25,2.8988172,,
1350.03473,283.5,2.904066,,
1350.03544,283.75,2.905686,,
1350.03557,284,2.9071656,,
1350.03465,284.25,2.9092608,,
1350.03033,284.5,2.912868,,
1350.02916,284.75,2.910492,,
1350.02966,285,2.9144448,,
1350.03153,285.25,2.9140236,,
1350.03265,285.5,2.916432,,
1350.03302,285.75,2.9162808,,
1350.03181,286,2.9178576,,
1350.03035,286.25,2.9194344,,
1350.02961,286.5,2.9225988,,
1350.02938,286.75,2.9237868,,
1350.03072,287,2.9234952,,
1350.03203,287.25,2.9226204,,
1350.03241,287.5,2.9250288,,
1350.03226,287.75,2.9256984,,
1350.03273,288,2.925774,,
1350.03256,288.25,2.9261088,,
1350.03212,288.5,2.9277828,,
1350.03217,288.75,2.9292192,,
1350.03261,289,2.928636,,
1350.03556,289.25,2.9285064,,
